city,date,new_cases
Zürich (ZH),2021-08-04,5.9596946985138
Zürich (ZH),2021-08-05,9.685068144373673
Zürich (ZH),2021-08-06,10.286819651804672
Zürich (ZH),2021-08-07,8.45873367091295
Zürich (ZH),2021-08-08,6.961384188959661
Zürich (ZH),2021-08-09,9.670989101910829
Zürich (ZH),2021-08-10,15.686449216560508
Zürich (ZH),2021-08-11,9.855794972399151
Zürich (ZH),2021-08-12,19.446173477707006
Zürich (ZH),2021-08-13,17.575252280254777
Zürich (ZH),2021-08-14,15.931734152866241
Zürich (ZH),2021-08-15,13.373011762208067
Zürich (ZH),2021-08-16,13.857515915074309
Zürich (ZH),2021-08-17,20.916402524416135
Zürich (ZH),2021-08-18,14.751130401273885
Zürich (ZH),2021-08-19,23.292895314225053
Zürich (ZH),2021-08-20,19.508601479830148
Zürich (ZH),2021-08-21,18.936406853503183
Zürich (ZH),2021-08-22,21.647978853503183
Zürich (ZH),2021-08-23,19.03925971125265
Zürich (ZH),2021-08-24,26.003934492569
Zürich (ZH),2021-08-25,14.45896243524416
Zürich (ZH),2021-08-26,23.754009955414013
Zürich (ZH),2021-08-27,18.962760373673035
Zürich (ZH),2021-08-28,22.742503360934183
Zürich (ZH),2021-08-29,13.09998267091295
Zürich (ZH),2021-08-30,18.884687284501062
Zürich (ZH),2021-08-31,27.650859932059454
Zürich (ZH),2021-09-01,27.043138664543523
Zürich (ZH),2021-09-02,31.478061993630572
Zürich (ZH),2021-09-03,30.808146114649677
Zürich (ZH),2021-09-04,16.08603561358811
Zürich (ZH),2021-09-05,21.09285951804671
Zürich (ZH),2021-09-06,42.52242566242038
Zürich (ZH),2021-09-07,33.988750447983016
Zürich (ZH),2021-09-08,18.941263762208067
Zürich (ZH),2021-09-09,28.777453426751595
Zürich (ZH),2021-09-10,30.257699904458605
Zürich (ZH),2021-09-11,19.47261260084926
Zürich (ZH),2021-09-12,12.365168214437368
Zürich (ZH),2021-09-13,12.866353974522294
Zürich (ZH),2021-09-14,22.939892687898087
Zürich (ZH),2021-09-15,12.719085711252653
Zürich (ZH),2021-09-16,27.731336847133754
Zürich (ZH),2021-09-17,15.133296919320594
Zürich (ZH),2021-09-18,15.11733385562633
Zürich (ZH),2021-09-19,6.037090492569002
Zürich (ZH),2021-09-20,16.7464416985138
Zürich (ZH),2021-09-21,17.2309102866242
Zürich (ZH),2021-09-22,5.34377952866242
Zürich (ZH),2021-09-23,15.624056779193207
Zürich (ZH),2021-09-24,11.23964686836518
Zürich (ZH),2021-09-25,9.443533619957536
Zürich (ZH),2021-09-26,7.5929798365180465
Zürich (ZH),2021-09-27,4.454041199575372
Zürich (ZH),2021-09-28,14.464331972399153
Zürich (ZH),2021-09-29,8.140129023354566
Zürich (ZH),2021-09-30,19.80054745859873
Zürich (ZH),2021-10-01,13.333104645435245
Zürich (ZH),2021-10-02,7.891423025477708
Zürich (ZH),2021-10-03,6.884205492569003
Zürich (ZH),2021-10-04,6.266348564755839
Zürich (ZH),2021-10-05,10.083302600849258
Zürich (ZH),2021-10-06,7.423537346072186
Zürich (ZH),2021-10-07,12.96511398089172
Zürich (ZH),2021-10-08,7.532624588110402
Zürich (ZH),2021-10-09,4.6362122993630575
Zürich (ZH),2021-10-10,4.078256704883227
Zürich (ZH),2021-10-11,4.97924656687898
Zürich (ZH),2021-10-12,8.53254370700637
Zürich (ZH),2021-10-13,5.463259581740976
Zürich (ZH),2021-10-14,6.2315482866242045
Zürich (ZH),2021-10-15,6.241007492569002
Zürich (ZH),2021-10-16,8.582693560509554
Zürich (ZH),2021-10-17,5.3882176220806794
Zürich (ZH),2021-10-18,8.507077456475583
Zürich (ZH),2021-10-19,8.44507588535032
Zürich (ZH),2021-10-20,6.365389874734607
Zürich (ZH),2021-10-21,8.5449758492569
Zürich (ZH),2021-10-22,11.666731426751593
Zürich (ZH),2021-10-23,8.431541558386412
Zürich (ZH),2021-10-24,7.214724433121019
Zürich (ZH),2021-10-25,7.044392520169851
Zürich (ZH),2021-10-26,18.761909095541398
Zürich (ZH),2021-10-27,5.172568872611465
Zürich (ZH),2021-10-28,20.216782900212312
Zürich (ZH),2021-10-29,13.489154840764332
Zürich (ZH),2021-10-30,9.555450619957536
Zürich (ZH),2021-10-31,7.479552845010616
Zürich (ZH),2021-11-01,9.634963910828025
Zürich (ZH),2021-11-02,19.57635592781316
Zürich (ZH),2021-11-03,11.836121685774946
Zürich (ZH),2021-11-04,24.508675541401274
Zürich (ZH),2021-11-05,17.907706636942677
Zürich (ZH),2021-11-06,18.6818856985138
Zürich (ZH),2021-11-07,14.493374855626326
Zürich (ZH),2021-11-08,12.326175082802548
Zürich (ZH),2021-11-09,28.733328515923567
Zürich (ZH),2021-11-10,17.38649799787686
Zürich (ZH),2021-11-11,39.27935892569002
Zürich (ZH),2021-11-12,34.21571746072187
Zürich (ZH),2021-11-13,26.32206096178344
Zürich (ZH),2021-11-14,21.97588210403397
Zürich (ZH),2021-11-15,50.69303187261147
Zürich (ZH),2021-11-16,47.01871828874735
Zürich (ZH),2021-11-17,28.52267562208068
Zürich (ZH),2021-11-18,53.02673654352441
Zürich (ZH),2021-11-19,56.76272336093419
Zürich (ZH),2021-11-20,32.778302821656055
Zürich (ZH),2021-11-21,28.767024212314226
Zürich (ZH),2021-11-22,24.26482661146497
Zürich (ZH),2021-11-23,59.09910245647558
Zürich (ZH),2021-11-24,30.90998970700637
Zürich (ZH),2021-11-25,82.39006757749469
Zürich (ZH),2021-11-26,79.94776214437368
Zürich (ZH),2021-11-27,52.579724859872606
Zürich (ZH),2021-11-28,39.086682743099786
Zürich (ZH),2021-11-29,83.1456273821656
Zürich (ZH),2021-11-30,75.86299473460721
Zürich (ZH),2021-12-01,36.60635465392781
Zürich (ZH),2021-12-02,99.71557014012738
Zürich (ZH),2021-12-03,83.2167725774947
Zürich (ZH),2021-12-04,55.4725911762208
Zürich (ZH),2021-12-05,42.418387110403394
Zürich (ZH),2021-12-06,35.004379995753716
Zürich (ZH),2021-12-07,81.7117396029724
Zürich (ZH),2021-12-08,50.2167435626327
Zürich (ZH),2021-12-09,95.14459983227175
Zürich (ZH),2021-12-10,88.29096482802548
Zürich (ZH),2021-12-11,59.79311703821655
Zürich (ZH),2021-12-12,41.80277576008493
Zürich (ZH),2021-12-13,35.70421841401274
Zürich (ZH),2021-12-14,92.97375511677282
Zürich (ZH),2021-12-15,41.89100003821656
Zürich (ZH),2021-12-16,95.77200938641188
Zürich (ZH),2021-12-17,83.81598461358811
Zürich (ZH),2021-12-18,69.44508662632697
Zürich (ZH),2021-12-19,49.2490259447983
Zürich (ZH),2021-12-20,61.96959541188959
Zürich (ZH),2021-12-21,136.66327100636943
Zürich (ZH),2021-12-22,74.1584193057325
Zürich (ZH),2021-12-23,143.6991441295117
Zürich (ZH),2021-12-24,104.02919461146496
Zürich (ZH),2021-12-25,86.53479151592356
Zürich (ZH),2021-12-26,79.63148332271761
Zürich (ZH),2021-12-27,90.07391692356688
Zürich (ZH),2021-12-28,157.66687054352442
Zürich (ZH),2021-12-29,78.83799620382166
Zürich (ZH),2021-12-30,172.78016552441613
Zürich (ZH),2021-12-31,134.57803512738855
Zürich (ZH),2022-01-01,96.43795871549895
Zürich (ZH),2022-01-02,127.21209223991508
Zürich (ZH),2022-01-03,128.41530628025478
Zürich (ZH),2022-01-04,318.00848790870486
Zürich (ZH),2022-01-05,149.52043123991507
Zürich (ZH),2022-01-06,289.98917318046705
Zürich (ZH),2022-01-07,239.82664818259022
Zürich (ZH),2022-01-08,178.4052469235669
Zürich (ZH),2022-01-09,123.02566908704883
Zürich (ZH),2022-01-10,144.52487633757963
Zürich (ZH),2022-01-11,262.8568962399151
Zürich (ZH),2022-01-12,148.71122238428873
Zürich (ZH),2022-01-13,315.8842137940552
Zürich (ZH),2022-01-14,282.45857783439493
Zürich (ZH),2022-01-15,197.7180993312102
Zürich (ZH),2022-01-16,147.87110751167728
Zürich (ZH),2022-01-17,161.26205616135883
Zürich (ZH),2022-01-18,354.1177488895966
Zürich (ZH),2022-01-19,227.2067593205945
Zürich (ZH),2022-01-20,382.24262390658174
Zürich (ZH),2022-01-21,359.42642229299366
Zürich (ZH),2022-01-22,248.35301532908704
Zürich (ZH),2022-01-23,172.58092573036092
Zürich (ZH),2022-01-24,187.5461581677282
Zürich (ZH),2022-01-25,365.99897680042466
Zürich (ZH),2022-01-26,255.32763292569007
Zürich (ZH),2022-01-27,389.59504258598724
Zürich (ZH),2022-01-28,328.90228267091294
Zürich (ZH),2022-01-29,237.52268764543524
Zürich (ZH),2022-01-30,182.42502871549894
Zürich (ZH),2022-01-31,182.6649136985138
Zürich (ZH),2022-02-01,330.87869579405515
Zürich (ZH),2022-02-02,171.89312151592355
Zürich (ZH),2022-02-03,293.2564406709129
Zürich (ZH),2022-02-04,236.8862122399151
Zürich (ZH),2022-02-05,175.59902690445858
Zürich (ZH),2022-02-06,135.6021100488323
Zürich (ZH),2022-02-07,137.68425165605098
Zürich (ZH),2022-02-08,230.53474800849258
Zürich (ZH),2022-02-09,145.90051833121018
Zürich (ZH),2022-02-10,215.30535081740976
Zürich (ZH),2022-02-11,175.83363084501062
Zürich (ZH),2022-02-12,134.18767586836518
Zürich (ZH),2022-02-13,98.10638132908706
Zürich (ZH),2022-02-14,109.89435980254777
Zürich (ZH),2022-02-15,189.13147445859875
Zürich (ZH),2022-02-16,111.96554652653926
Zürich (ZH),2022-02-17,146.3079894076433
Zürich (ZH),2022-02-18,127.54853093630574
Zürich (ZH),2022-02-19,105.62308060934181
Zürich (ZH),2022-02-20,88.94314161146497
Zürich (ZH),2022-02-21,107.31664932484075
Zürich (ZH),2022-02-22,165.8173405116773
Zürich (ZH),2022-02-23,118.892369955414
Zürich (ZH),2022-02-24,149.47234332484078
Zürich (ZH),2022-02-25,147.47901381740976
Zürich (ZH),2022-02-26,113.7578506029724
Zürich (ZH),2022-02-27,112.1340377643312
Zürich (ZH),2022-02-28,126.73862386411889
Zürich (ZH),2022-03-01,0
