city,date,rna,flow,variant,proportion,first_day,last_day,rna_norm
Laupen (BE),2021-08-23,1074711208443.8232,24082,B.1.617.2 (Delta),0.9938860282854388,2021-07-02,2021-12-15,44.8789862797064
Laupen (BE),2021-08-24,1043579353992.89,23055,B.1.617.2 (Delta),0.9937978071638464,2021-07-02,2021-12-15,43.578947666739545
Laupen (BE),2021-08-25,1650311456081.9353,32236,B.1.617.2 (Delta),0.9936376592737036,2021-07-02,2021-12-15,68.91554178725673
Laupen (BE),2021-08-26,1309014419041.8992,22152,B.1.617.2 (Delta),0.9935835973956456,2021-07-02,2021-12-15,54.66328041482416
Laupen (BE),2021-08-27,2358682439686.347,21829,B.1.617.2 (Delta),0.9937306771078672,2021-07-02,2021-12-15,98.49648539736172
Laupen (BE),2021-08-28,1675324818864.7673,20961,B.1.617.2 (Delta),0.9940604112397784,2021-07-02,2021-12-15,69.96007761820384
Laupen (BE),2021-08-29,1670793833507.7505,20477,B.1.617.2 (Delta),0.9944725300820512,2021-07-02,2021-12-15,69.77086769085456
Laupen (BE),2021-08-30,2026852587179.4004,21283,B.1.617.2 (Delta),0.9948622311578132,2021-07-02,2021-12-15,84.63956524909223
Laupen (BE),2021-08-31,2617973391999.6104,20460,B.1.617.2 (Delta),0.9951622360464656,2021-07-02,2021-12-15,109.32424545037992
Laupen (BE),2021-09-01,1466734295329.1616,20337,B.1.617.2 (Delta),0.994797734665276,2021-07-02,2021-12-15,61.249522475314436
Laupen (BE),2021-09-02,1109874078562.518,20265,B.1.617.2 (Delta),0.994811571515398,2021-07-02,2021-12-15,46.34735652951244
Laupen (BE),2021-09-03,2012979635694.2705,20105,B.1.617.2 (Delta),0.9946155485182708,2021-07-02,2021-12-15,84.06024310704284
Laupen (BE),2021-09-04,2627826779427.5776,19226,B.1.617.2 (Delta),0.994235538844216,2021-07-02,2021-12-15,109.73571416468569
Laupen (BE),2021-09-05,1341169472530.6282,18630,B.1.617.2 (Delta),0.993682588468766,2021-07-02,2021-12-15,56.006046911540494
Laupen (BE),2021-09-06,1190246903154.62,19879,B.1.617.2 (Delta),0.992971512990813,2021-07-02,2021-12-15,49.70365435518897
Laupen (BE),2021-09-07,1244264221506.2988,19327,B.1.617.2 (Delta),0.992172629748018,2021-07-02,2021-12-15,51.95936963025511
Laupen (BE),2021-09-08,757420900396.9875,19147,B.1.617.2 (Delta),0.991405398787229,2021-07-02,2021-12-15,31.629224604533473
Laupen (BE),2021-09-09,773856455621.4609,19655,B.1.617.2 (Delta),0.9907232975764269,2021-07-02,2021-12-15,32.3155588044778
Laupen (BE),2021-09-10,761192046067.5463,19070,B.1.617.2 (Delta),0.9900846813667068,2021-07-02,2021-12-15,31.786704300918927
Laupen (BE),2021-09-11,986099195874.5494,18583,B.1.617.2 (Delta),0.9894208147870586,2021-07-02,2021-12-15,41.1786272762193
Laupen (BE),2021-09-12,1084926994529.3224,18060,B.1.617.2 (Delta),0.9887147351584954,2021-07-02,2021-12-15,45.305588440329075
Laupen (BE),2021-09-13,2219244783581.796,18891,B.1.617.2 (Delta),0.988010033416815,2021-07-02,2021-12-15,92.67369262659322
Laupen (BE),2021-09-14,2257800833878.831,18899,B.1.617.2 (Delta),0.9873839742305568,2021-07-02,2021-12-15,94.28375906926655
Laupen (BE),2021-09-15,730616759557.2083,21358,B.1.617.2 (Delta),0.9868703023807543,2021-07-02,2021-12-15,30.5099074712083
Laupen (BE),2021-09-16,399426548741.071,40878,B.1.617.2 (Delta),0.9864908618514272,2021-07-02,2021-12-15,16.679698192277687
Laupen (BE),2021-09-17,1247721601782.228,19532,B.1.617.2 (Delta),0.986323831278518,2021-07-02,2021-12-15,52.103746762221405
Laupen (BE),2021-09-18,999218265818.8846,19344,B.1.617.2 (Delta),0.9864795030320896,2021-07-02,2021-12-15,41.72646799418005
Laupen (BE),2021-09-19,767250282328.0624,42757,B.1.617.2 (Delta),0.986981941098654,2021-07-02,2021-12-15,32.03969087059341
Laupen (BE),2021-09-20,803796847169.9868,24464,B.1.617.2 (Delta),0.9877379489281564,2021-07-02,2021-12-15,33.56584298403986
Laupen (BE),2021-09-21,530467690305.09406,19877,B.1.617.2 (Delta),0.9886207894559114,2021-07-02,2021-12-15,22.151859967574055
Laupen (BE),2021-09-22,571006000661.5587,19782,B.1.617.2 (Delta),0.989532507490286,2021-07-02,2021-12-15,23.844703831112636
Laupen (BE),2021-09-23,411556804997.8982,19673,B.1.617.2 (Delta),0.99032907878793,2021-07-02,2021-12-15,17.18624692820066
Laupen (BE),2021-09-24,723661722126.8533,18673,B.1.617.2 (Delta),0.9908186782918132,2021-07-02,2021-12-15,30.219471280574616
Laupen (BE),2021-09-25,564035293633.8793,18310,B.1.617.2 (Delta),0.990920133049937,2021-07-02,2021-12-15,23.55361329200114
Laupen (BE),2021-09-26,647460367305.6031,25782,B.1.617.2 (Delta),0.9907101193974498,2021-07-02,2021-12-15,27.03737033043208
Laupen (BE),2021-09-27,272648694670.56296,18819,B.1.617.2 (Delta),0.9903074385792394,2021-07-02,2021-12-15,11.385567519127312
Laupen (BE),2021-09-28,416227138209.7328,18574,B.1.617.2 (Delta),0.9897719728994532,2021-07-02,2021-12-15,17.381275898298668
Laupen (BE),2021-09-29,111306171625.72281,18670,B.1.617.2 (Delta),0.9890336880348068,2021-07-02,2021-12-15,4.648046945067822
Laupen (BE),2021-09-30,591202437888.2201,17883,B.1.617.2 (Delta),0.987930134218932,2021-07-02,2021-12-15,24.68808912576006
Laupen (BE),2021-10-01,365010454439.3966,18678,B.1.617.2 (Delta),0.9862982901854108,2021-07-02,2021-12-15,15.242512637841681
Laupen (BE),2021-10-02,415923170962.32825,18314,B.1.617.2 (Delta),0.9841585120665552,2021-07-02,2021-12-15,17.368582495811964
Laupen (BE),2021-10-03,484146915451.98596,24248,B.1.617.2 (Delta),0.9820736429661256,2021-07-02,2021-12-15,20.217545518478335
Laupen (BE),2021-10-04,659259739817.7108,25519,B.1.617.2 (Delta),0.981256286592675,2021-07-02,2021-12-15,27.530101654828336
Laupen (BE),2021-10-05,231387381689.26547,27269,B.1.617.2 (Delta),0.9823716721027154,2021-07-02,2021-12-15,9.66253170762622
Laupen (BE),2021-10-06,241021121471.7794,34834,B.1.617.2 (Delta),0.9846447086877268,2021-07-02,2021-12-15,10.064828131190787
Laupen (BE),2021-10-07,196869335866.36026,20159,B.1.617.2 (Delta),0.9869623382136614,2021-07-02,2021-12-15,8.22108874814357
Laupen (BE),2021-10-08,500811510140.4429,18802,B.1.617.2 (Delta),0.9887716795643636,2021-07-02,2021-12-15,20.913444203170634
Laupen (BE),2021-10-09,394664540862.51807,17799,B.1.617.2 (Delta),0.9899593006316216,2021-07-02,2021-12-15,16.480840969456974
Laupen (BE),2021-10-10,262363026824.10526,17753,B.1.617.2 (Delta),0.990502176014346,2021-07-02,2021-12-15,10.956047158185696
Laupen (BE),2021-10-11,477954868560.136,18335,B.1.617.2 (Delta),0.9903574581923772,2021-07-02,2021-12-15,19.958971135593636
Laupen (BE),2021-10-12,332627479096.9468,18678,B.1.617.2 (Delta),0.989569524554246,2021-07-02,2021-12-15,13.89022832679009
Laupen (BE),2021-10-13,655473256283.4004,20035,B.1.617.2 (Delta),0.9882411276006176,2021-07-02,2021-12-15,27.37198146286466
Laupen (BE),2021-10-14,442666109121.6786,17804,B.1.617.2 (Delta),0.9863977011509356,2021-07-02,2021-12-15,18.48534385951859
Laupen (BE),2021-10-15,535517999231.8764,18244,B.1.617.2 (Delta),0.9840634501818738,2021-07-02,2021-12-15,22.362756386307357
Laupen (BE),2021-10-16,174096663954.29147,17977,B.1.617.2 (Delta),0.981633940079705,2021-07-02,2021-12-15,7.270122179390777
Laupen (BE),2021-10-17,410841903091.1548,16978,B.1.617.2 (Delta),0.980187124473002,2021-07-02,2021-12-15,17.156393259036335
Laupen (BE),2021-10-18,373086674765.39264,18034,B.1.617.2 (Delta),0.9808232625762489,2021-07-02,2021-12-15,15.579768431169724
Laupen (BE),2021-10-19,432911651291.0517,17617,B.1.617.2 (Delta),0.9831608481668214,2021-07-02,2021-12-15,18.0780063573997
Laupen (BE),2021-10-20,743179374513.2765,19840,B.1.617.2 (Delta),0.9857364444761724,2021-07-02,2021-12-15,31.0345111227018
Laupen (BE),2021-10-21,731780494343.327,26677,B.1.617.2 (Delta),0.9874952843283769,2021-07-02,2021-12-15,30.55850400308505
Laupen (BE),2021-10-22,594253827764.0883,18361,B.1.617.2 (Delta),0.9882064291786372,2021-07-02,2021-12-15,24.81551245892825
Laupen (BE),2021-10-23,705834483194.5658,17181,B.1.617.2 (Delta),0.9881391684213596,2021-07-02,2021-12-15,29.47502160408369
Laupen (BE),2021-10-24,710286598346.0814,16553,B.1.617.2 (Delta),0.987753644629373,2021-07-02,2021-12-15,29.66093798164698
Laupen (BE),2021-10-25,481263443858.8432,17621,B.1.617.2 (Delta),0.9875851971806856,2021-07-02,2021-12-15,20.097134303772613
Laupen (BE),2021-10-26,599255875348.8425,17359,B.1.617.2 (Delta),0.9879749814609364,2021-07-02,2021-12-15,25.024393526849448
Laupen (BE),2021-10-27,382838233782.44196,17415,B.1.617.2 (Delta),0.988824079803254,2021-07-02,2021-12-15,15.986984881406253
Laupen (BE),2021-10-28,1001055097190.2693,17859,B.1.617.2 (Delta),0.9897571852869904,2021-07-02,2021-12-15,41.80317244209762
Laupen (BE),2021-10-29,830940189335.7764,17453,B.1.617.2 (Delta),0.9904748506028558,2021-07-02,2021-12-15,34.69932486370477
Laupen (BE),2021-10-30,956717264025.371,20240,B.1.617.2 (Delta),0.9908399834189858,2021-07-02,2021-12-15,39.95166387808007
Laupen (BE),2021-10-31,859856572277.7892,22193,B.1.617.2 (Delta),0.990807874530962,2021-07-02,2021-12-15,35.90684735264619
Laupen (BE),2021-11-01,1324738130483.5256,40944,B.1.617.2 (Delta),0.990427793746471,2021-07-02,2021-12-15,55.31988865014406
Laupen (BE),2021-11-02,1037305671948.7803,28267,B.1.617.2 (Delta),0.9898456967230406,2021-07-02,2021-12-15,43.316964272346056
Laupen (BE),2021-11-03,753463488003.3365,25306,B.1.617.2 (Delta),0.98923672366272275,2021-07-02,2021-12-15,31.46396657509971
Laupen (BE),2021-11-04,1330527494199.6401,19521,B.1.617.2 (Delta),0.9886822213630636,2021-07-02,2021-12-15,55.561647340983384
Laupen (BE),2021-11-05,887717040880.1952,18337,B.1.617.2 (Delta),0.988225476246028,2021-07-02,2021-12-15,37.07027579586869
Laupen (BE),2021-11-06,1140350140340.39,18031,B.1.617.2 (Delta),0.9879823586397238,2021-07-02,2021-12-15,47.620009822455266
Laupen (BE),2021-11-07,970438332740.1327,17481,B.1.617.2 (Delta),0.9880909284249668,2021-07-02,2021-12-15,40.524643530431845
Laupen (BE),2021-11-08,953823638594.3085,18044,B.1.617.2 (Delta),0.9885174122024364,2021-07-02,2021-12-15,39.83082864811415
Laupen (BE),2021-11-09,1513536417875.3472,17576,B.1.617.2 (Delta),0.9890268815175672,2021-07-02,2021-12-15,63.203937576886524
Laupen (BE),2021-11-10,1914074685051.405,17702,B.1.617.2 (Delta),0.9894296140076024,2021-07-02,2021-12-15,79.93006014438117
Laupen (BE),2021-11-11,1948807724940.9824,17667,B.1.617.2 (Delta),0.9897134883270986,2021-07-02,2021-12-15,81.38048106528508
Laupen (BE),2021-11-12,1970497288376.0159,17793,B.1.617.2 (Delta),0.9899807421485348,2021-07-02,2021-12-15,82.28621798527419
Laupen (BE),2021-11-13,2273255305869.444,18369,B.1.617.2 (Delta),0.990308198343686,2021-07-02,2021-12-15,94.92912410405681
Laupen (BE),2021-11-14,1776269077201.5996,17362,B.1.617.2 (Delta),0.990695935006543,2021-07-02,2021-12-15,74.17542026032037
Laupen (BE),2021-11-15,2070221753296.137,17566,B.1.617.2 (Delta),0.9911119206518422,2021-07-02,2021-12-15,86.45062313685136
Laupen (BE),2021-11-16,2398413267565.1855,17328,B.1.617.2 (Delta),0.9915016823784604,2021-07-02,2021-12-15,100.15560950925934
Laupen (BE),2021-11-17,6506190550573.548,17396,B.1.617.2 (Delta),0.9918352339072708,2021-07-02,2021-12-15,271.69274327672423
Laupen (BE),2021-11-18,4936059073026.62,17238,B.1.617.2 (Delta),0.9920722054158984,2021-07-02,2021-12-15,206.12544623494682
Laupen (BE),2021-11-19,4657434818394.043,17489,B.1.617.2 (Delta),0.9921243348914464,2021-07-02,2021-12-15,194.4903446349969
Laupen (BE),2021-11-20,3374559422329.524,17399,B.1.617.2 (Delta),0.9802784096305632,2021-07-02,2021-12-15,140.91860662184303
Laupen (BE),2021-11-21,2859928612230.087,17225,B.1.617.2 (Delta),0.9836075619132886,2021-07-02,2021-12-15,119.42808071673976
Laupen (BE),2021-11-22,2689383565714.9253,18004,B.1.617.2 (Delta),0.9857389436282074,2021-07-02,2021-12-15,112.30627092961693
Laupen (BE),2021-11-23,6499119091077.45,17203,B.1.617.2 (Delta),0.9869842413011344,2021-07-02,2021-12-15,271.3974454039474
Laupen (BE),2021-11-24,4597119287381.45,17358,B.1.617.2 (Delta),0.9876007924632962,2021-07-02,2021-12-15,191.97162158874994
Laupen (BE),2021-11-25,5007822119826,17738,B.1.617.2 (Delta),0.9878050596832798,2021-07-02,2021-12-15,209.1222073810065
Laupen (BE),2021-11-26,4395902231583.346,19562,B.1.617.2 (Delta),0.9878023511382504,2021-07-02,2021-12-15,183.56897591477207
Laupen (BE),2021-11-27,3980942039052.682,17998,B.1.617.2 (Delta),0.9878270417607382,2021-07-02,2021-12-15,166.24060654364212
Laupen (BE),2021-11-28,5202953256501.499,18255,B.1.617.2 (Delta),0.98809338487861,2021-07-02,2021-12-15,217.27071047355705
Laupen (BE),2021-11-29,4099693864351.6885,18547,B.1.617.2 (Delta),0.9886607076996864,2021-07-02,2021-12-15,171.1995773782361
Laupen (BE),2021-11-30,4853627318573.472,17686,B.1.617.2 (Delta),0.9893999472670344,2021-07-02,2021-12-15,202.68316932553245
Lugano (TI),2021-02-23,1463817050512.455,42517,B.1.1.7 (Alpha),0.9057950279457204,2021-02-23,2021-06-21,161.59019388773856
Lugano (TI),2021-02-24,1338120872479.7798,42730.5,B.1.1.7 (Alpha),0.9210035666990076,2021-02-23,2021-06-21,147.71464176724842
Lugano (TI),2021-02-25,1212424694447.1047,42944,B.1.1.7 (Alpha),0.9293007192996118,2021-02-23,2021-06-21,133.8390896467583
Lugano (TI),2021-02-26,567152663345.779,42124,B.1.1.7 (Alpha),0.9307724470993272,2021-02-23,2021-06-21,62.60776153817042
Lugano (TI),2021-02-27,672806685770.6324,39048,B.1.1.7 (Alpha),0.9241178321352478,2021-02-23,2021-06-21,74.27086790974515
Lugano (TI),2021-02-28,927580751025.2476,40045,B.1.1.7 (Alpha),0.9080916531904158,2021-02-23,2021-06-21,102.39527771057928
Lugano (TI),2021-03-01,890842167326.5316,41410,B.1.1.7 (Alpha),0.8868656849457355,2021-02-23,2021-06-21,98.33971976981194
Lugano (TI),2021-03-02,917380207453.9595,40271,B.1.1.7 (Alpha),0.8721409897556098,2021-02-23,2021-06-21,101.26924367998255
Lugano (TI),2021-03-03,800623945179.2671,41175,B.1.1.7 (Alpha),0.8708994311172875,2021-02-23,2021-06-21,88.38056537693208
Lugano (TI),2021-03-04,683867682904.5747,42079,B.1.1.7 (Alpha),0.8796768740387589,2021-02-23,2021-06-21,75.49188707388163
Lugano (TI),2021-03-05,334221409055.9959,39701,B.1.1.7 (Alpha),0.8914676398054417,2021-02-23,2021-06-21,36.894571129557995
Lugano (TI),2021-03-06,296098724797.72546,39128,B.1.1.7 (Alpha),0.9022572765495608,2021-02-23,2021-06-21,32.68622286728139
Lugano (TI),2021-03-07,257976040539.45496,38555,B.1.1.7 (Alpha),0.9112223996743056,2021-02-23,2021-06-21,28.477874605004768
Lugano (TI),2021-03-08,1581588277512.0347,38906,B.1.1.7 (Alpha),0.9180904572564949,2021-02-23,2021-06-21,174.59091375132851
Lugano (TI),2021-03-09,1630738375544.0996,40418,B.1.1.7 (Alpha),0.9220100743826029,2021-02-23,2021-06-21,180.01657392369933
Lugano (TI),2021-03-10,1575357758328.5398,39986,B.1.1.7 (Alpha),0.9217239826148252,2021-02-23,2021-06-21,173.90312916613752
Lugano (TI),2021-03-11,1519977141112.98,39554,B.1.1.7 (Alpha),0.9164996851060618,2021-02-23,2021-06-21,167.7896844085757
Lugano (TI),2021-03-12,2168852707553.8145,37521,B.1.1.7 (Alpha),0.9076693810057594,2021-02-23,2021-06-21,239.4188053793172
Lugano (TI),2021-03-13,2080089979569.7722,53470,B.1.1.7 (Alpha),0.9002249753038986,2021-02-23,2021-06-21,229.6203224200398
Lugano (TI),2021-03-14,1235385977006.862,36865,B.1.1.7 (Alpha),0.9009861606392788,2021-02-23,2021-06-21,136.37377668257568
Lugano (TI),2021-03-15,1540390258654.6582,38600,B.1.1.7 (Alpha),0.9131866247360574,2021-02-23,2021-06-21,170.0430805008389
Lugano (TI),2021-03-16,1824803963849.4502,37612,B.1.1.7 (Alpha),0.9332839566399578,2021-02-23,2021-06-21,201.4393986067575
Lugano (TI),2021-03-17,877706941347.3125,38253,B.1.1.7 (Alpha),0.9531862567626646,2021-02-23,2021-06-21,96.88972729158645
Lugano (TI),2021-03-18,2330693708810.2227,36195,B.1.1.7 (Alpha),0.9680751562159338,2021-02-23,2021-06-21,257.2843704530765
Lugano (TI),2021-03-19,1957274205661.5889,34768,B.1.1.7 (Alpha),0.9771365780948206,2021-02-23,2021-06-21,216.06273698861696
Lugano (TI),2021-03-20,1724136919333.3142,34358,B.1.1.7 (Alpha),0.981279898064842,2021-02-23,2021-06-21,190.3268027835477
Lugano (TI),2021-03-21,1636216526273.0657,35243,B.1.1.7 (Alpha),0.98223626381914,2021-02-23,2021-06-21,180.62130484832545
Lugano (TI),2021-03-22,1782195420786.2322,37009,B.1.1.7 (Alpha),0.9814275009086564,2021-02-23,2021-06-21,196.73585813873993
Lugano (TI),2021-03-23,1790560920129.7097,36820,B.1.1.7 (Alpha),0.9798068369026282,2021-02-23,2021-06-21,197.65932235198096
Lugano (TI),2021-03-24,1213912104323.35,36816,B.1.1.7 (Alpha),0.9780024832429818,2021-02-23,2021-06-21,134.00328424348672
Lugano (TI),2021-03-25,1473768783611.6765,37531.5,B.1.1.7 (Alpha),0.9762988545782216,2021-02-23,2021-06-21,162.688761827263
Lugano (TI),2021-03-26,1733625462900.003,38247,B.1.1.7 (Alpha),0.97457775458026,2021-02-23,2021-06-21,191.3742394110393
Lugano (TI),2021-03-27,1012609180032.764,39966,B.1.1.7 (Alpha),0.972211300953592,2021-02-23,2021-06-21,111.78153286075967
Lugano (TI),2021-03-28,2214432449319.7354,43394,B.1.1.7 (Alpha),0.9683326487352574,2021-02-23,2021-06-21,244.45033531451625
Lugano (TI),2021-03-29,970469059907.8611,37290,B.1.1.7 (Alpha),0.9633198586611108,2021-02-23,2021-06-21,107.12970141840026
Lugano (TI),2021-03-30,1612154368934.719,35559,B.1.1.7 (Alpha),0.9595747942640472,2021-02-23,2021-06-21,177.96509267461184
Lugano (TI),2021-03-31,1327801295632.3755,35353,B.1.1.7 (Alpha),0.9590122076513096,2021-02-23,2021-06-21,146.57546769967783
Lugano (TI),2021-04-01,1043448222330.0317,35147,B.1.1.7 (Alpha),0.9612153810978596,2021-02-23,2021-06-21,115.18584272474376
Lugano (TI),2021-04-02,1619835368287.454,35060,B.1.1.7 (Alpha),0.9648276644525976,2021-02-23,2021-06-21,178.81299520056314
Lugano (TI),2021-04-03,1533617381652.7617,33497,B.1.1.7 (Alpha),0.9687297314006538,2021-02-23,2021-06-21,169.2954252473828
Lugano (TI),2021-04-04,936692172654.1918,31491,B.1.1.7 (Alpha),0.9720809902896652,2021-02-23,2021-06-21,103.4010839942939
Lugano (TI),2021-04-05,1477081488350.005,32600,B.1.1.7 (Alpha),0.9744206206898084,2021-02-23,2021-06-21,163.0544500126629
Lugano (TI),2021-04-06,1001936755699.1921,34444,B.1.1.7 (Alpha),0.9756311290434242,2021-02-23,2021-06-21,110.60340809666407
Lugano (TI),2021-04-07,900224095767.0574,34146,B.1.1.7 (Alpha),0.9761422469989228,2021-02-23,2021-06-21,99.37538719506477
Lugano (TI),2021-04-08,1210196750412.5217,34547,B.1.1.7 (Alpha),0.9766754112073864,2021-02-23,2021-06-21,133.59314777281085
Lugano (TI),2021-04-09,1679177891872.0537,32961,B.1.1.7 (Alpha),0.9776543773564562,2021-02-23,2021-06-21,185.36379325860335
Lugano (TI),2021-04-10,1991701062984.6167,51448,B.1.1.7 (Alpha),0.9789299659602207,2021-02-23,2021-06-21,219.8631043554447
Lugano (TI),2021-04-11,1965058973195.024,63107,B.1.1.7 (Alpha),0.9801998791299475,2021-02-23,2021-06-21,216.92209444360654
Lugano (TI),2021-04-12,1666048948402.7527,57854.666666666664,B.1.1.7 (Alpha),0.9813856819505212,2021-02-23,2021-06-21,183.9144943042
Lugano (TI),2021-04-13,1367038923610.4814,52602.333333333336,B.1.1.7 (Alpha),0.982560930941528,NA,NA,150.9068941647934
Lugano (TI),2021-04-14,1068028898818.2101,47350,B.1.1.7 (Alpha),0.9837361799325348,2021-02-23,2021-06-21,117.89929402538684
Lugano (TI),2021-04-15,1055474789811.2429,37536,B.1.1.7 (Alpha),0.963833197536875,2021-02-23,2021-06-21,116.51345082331903
Lugano (TI),2021-04-16,2138823315732.1577,30701,B.1.1.7 (Alpha),0.9629795087328225,2021-02-23,2021-06-21,236.10387251588756
Lugano (TI),2021-04-17,2130174805820.8967,37601,B.1.1.7 (Alpha),0.9631084671911876,2021-02-23,2021-06-21,235.14916687633277
Lugano (TI),2021-04-18,2612190455421.1235,33322,B.1.1.7 (Alpha),0.9645795513641842,2021-02-23,2021-06-21,288.3586866373968
Lugano (TI),2021-04-19,1613784478435.3887,35957,B.1.1.7 (Alpha),0.9670562986391592,2021-02-23,2021-06-21,178.14503982728317
Lugano (TI),2021-04-20,1919110156080.487,34513,B.1.1.7 (Alpha),0.969369065909018,2021-02-23,2021-06-21,211.84982242446935
Lugano (TI),2021-04-21,1010251128651.4767,44430,B.1.1.7 (Alpha),0.9703899129534496,2021-02-23,2021-06-21,111.52122848750068
Lugano (TI),2021-04-22,965678979579.7257,33887,B.1.1.7 (Alpha),0.9698351590314578,2021-02-23,2021-06-21,106.60092631724245
Lugano (TI),2021-04-23,896280553775.2544,33760,B.1.1.7 (Alpha),0.9680335944845108,2021-02-23,2021-06-21,98.94006113103458
Lugano (TI),2021-04-24,511931831287.33264,32030,B.1.1.7 (Alpha),0.9655657654076176,2021-02-23,2021-06-21,56.51195540184841
Lugano (TI),2021-04-25,709282538916.2456,31977,B.1.1.7 (Alpha),0.9633151369225348,2021-02-23,2021-06-21,78.29742312711802
Lugano (TI),2021-04-26,913953375442.3635,33184.5,B.1.1.7 (Alpha),0.9621669130155523,2021-02-23,2021-06-21,100.89095702935182
Lugano (TI),2021-04-27,1118624211968.4814,34392,B.1.1.7 (Alpha),0.9623315540689156,2021-02-23,2021-06-21,123.48449093158563
Lugano (TI),2021-04-28,332858608192.4398,41137,B.1.1.7 (Alpha),0.9630501335421192,2021-02-23,2021-06-21,36.74413207319141
Lugano (TI),2021-04-29,671283313236.018,67417,B.1.1.7 (Alpha),0.963257795568401,2021-02-23,2021-06-21,74.10270340917081
Lugano (TI),2021-04-30,2521270916831.0586,123505,B.1.1.7 (Alpha),0.9622700366730934,2021-02-23,2021-06-21,278.32211419563635
Lugano (TI),2021-05-01,1280749964066.0425,122090,B.1.1.7 (Alpha),0.9599792063853584,2021-02-23,2021-06-21,141.38148953975795
Lugano (TI),2021-05-02,713640225486.0195,48384,B.1.1.7 (Alpha),0.9570454916694372,2021-02-23,2021-06-21,78.77846644975541
Lugano (TI),2021-05-03,766847554841.7789,44912,B.1.1.7 (Alpha),0.9553593114074596,2021-02-23,2021-06-21,84.65200280720937
Lugano (TI),2021-05-04,283816622058.72705,41732,B.1.1.7 (Alpha),0.9580523783348142,2021-02-23,2021-06-21,31.330406331158184
Lugano (TI),2021-05-05,402491577903.4407,54740,B.1.1.7 (Alpha),0.9665293550981772,2021-02-23,2021-06-21,44.430888469860335
Lugano (TI),2021-05-06,521166533748.15424,67748,B.1.1.7 (Alpha),0.9774293065922024,2021-02-23,2021-06-21,57.53137060856248
Lugano (TI),2021-05-07,390057106743.6625,53110.5,B.1.1.7 (Alpha),0.9862787320547036,2021-02-23,2021-06-21,43.058252043131574
Lugano (TI),2021-05-08,258947679739.17072,38473,B.1.1.7 (Alpha),0.9916232790479976,2021-02-23,2021-06-21,28.585133477700666
Lugano (TI),2021-05-09,682847358495.4218,37552,B.1.1.7 (Alpha),0.9926842849300757,2021-02-23,2021-06-21,75.37925385988423
Lugano (TI),2021-05-10,1021516462641.694,88073,B.1.1.7 (Alpha),0.9923828497595032,2021-02-23,2021-06-21,112.76480431758961
Lugano (TI),2021-05-11,203218572925.2913,123857,B.1.1.7 (Alpha),0.9911133134339628,2021-02-23,2021-06-21,22.433219089155532
Lugano (TI),2021-05-12,320493523070.537,86459,B.1.1.7 (Alpha),0.9893649275154236,2021-02-23,2021-06-21,35.37915514415019
Lugano (TI),2021-05-13,437768473215.7827,49061,B.1.1.7 (Alpha),0.9875606956591704,2021-02-23,2021-06-21,48.32509119914485
Lugano (TI),2021-05-14,618888989048.3701,51617,B.1.1.7 (Alpha),0.9840057777519262,2021-02-23,2021-06-21,68.31891437546943
Lugano (TI),2021-05-15,522023431487.883,42903,B.1.1.7 (Alpha),0.9796091390165318,2021-02-23,2021-06-21,57.62596321619488
Lugano (TI),2021-05-16,405847434158.1752,45805,B.1.1.7 (Alpha),0.9734894868994618,2021-02-23,2021-06-21,44.80134013434402
Lugano (TI),2021-05-17,347759677489.7426,45184,B.1.1.7 (Alpha),0.9638913593257784,2021-02-23,2021-06-21,38.38905530730925
Lugano (TI),2021-05-18,175994745503.61377,43321,B.1.1.7 (Alpha),0.9483416526492184,2021-02-23,2021-06-21,19.42799138676256
Lugano (TI),2021-05-19,505973956510.0915,42590,B.1.1.7 (Alpha),0.9265708813167618,2021-02-23,2021-06-21,55.85426792643867
Lugano (TI),2021-05-20,835953167516.5692,41859,B.1.1.7 (Alpha),0.9166993752105292,NA,NA,92.28054446611479
Lugano (TI),2021-05-21,33496679316.888046,70611,B.1.1.7 (Alpha),0.9068278691042968,2021-02-23,2021-06-21,3.6976853791369924
Lugano (TI),2021-05-22,322866959440.9039,82080,B.1.1.7 (Alpha),0.9211861727379508,2021-02-23,2021-06-21,35.64115786035952
Lugano (TI),2021-05-23,465605180139.02893,48009,B.1.1.7 (Alpha),0.9393405035208584,2021-02-23,2021-06-21,51.39797443093177
Lugano (TI),2021-05-24,141000239234.75848,73678,B.1.1.7 (Alpha),0.9539710172522794,2021-02-23,2021-06-21,15.564961473966846
Lugano (TI),2021-05-25,533182060359.88293,98118,B.1.1.7 (Alpha),0.9649995881827664,2021-02-23,2021-06-21,58.85775990985721
Lugano (TI),2021-05-26,307328290375.35596,72017.5,B.1.1.7 (Alpha),0.973789852286142,2021-02-23,2021-06-21,33.92585023624059
Lugano (TI),2021-05-27,81474520390.82896,45917,B.1.1.7 (Alpha),0.9810824491715222,2021-02-23,2021-06-21,8.993940562623978
Lugano (TI),2021-05-28,93949590997.50053,43387.5,B.1.1.7 (Alpha),0.9855503990626076,NA,NA,10.371058746477333
Lugano (TI),2021-05-29,106424661604.1721,40858,B.1.1.7 (Alpha),0.9900183489536928,2021-02-23,2021-06-21,11.748176930330688
Lugano (TI),2021-05-30,63280641997.531975,41653,B.1.1.7 (Alpha),0.9888469009522121,NA,NA,6.9855254153119715
Lugano (TI),2021-05-31,20136622390.89184,42448,B.1.1.7 (Alpha),0.9876754529507314,2021-02-23,2021-06-21,2.2228739002932554
